Date,Open,High,Low,Close,Volume,Adj Close
2/26/2013,102.25,102.779999,101.5,102.459999,845700,102.459999
2/25/2013,102.129997,102.480003,99.339996,99.419998,697300,99.419998
2/22/2013,102.029999,102.339996,101.459999,102.339996,694400,102.339996
2/21/2013,101.760002,101.910004,100.330002,101.099998,608600,101.099998
2/20/2013,103.790001,103.989998,102.540001,102.589996,602100,102.589996
2/19/2013,101.769997,102.690002,101.599998,102.519997,753100,102.519997
2/15/2013,102.959999,103.099998,102.419998,102.599998,478700,102.599998
2/14/2013,103,103.5,102.580002,102.639999,535300,102.639999
2/13/2013,104.669998,104.919998,104.019997,104.209999,855600,104.209999
2/12/2013,105.099998,105.220001,104.660004,104.830002,455300,104.830002
2/11/2013,105.080002,106,105.080002,105.93,700100,105.93
2/8/2013,104.599998,104.900002,104.040001,104.449997,779500,104.449997
2/7/2013,103.32,103.599998,102.400002,102.800003,682000,102.800003
2/6/2013,101.75,102.800003,101.459999,102.800003,1104900,102.800003
2/5/2013,99.510002,99.669998,98.199997,98.860001,714500,98.860001
2/4/2013,98.440002,98.620003,97.629997,97.830002,650500,97.830002
2/1/2013,97.239998,98.269997,97.190002,98.129997,535000,98.129997
1/31/2013,95.599998,95.650002,95.110001,95.370003,329700,95.370003
1/30/2013,96.120003,96.309998,95.550003,95.599998,256800,95.599998
1/29/2013,95.269997,95.839996,95.18,95.599998,370400,95.599998
1/28/2013,95.199997,95.199997,94.510002,94.779999,416500,94.779999
1/25/2013,96.449997,96.480003,95.919998,96.099998,372900,96.099998
1/24/2013,94.989998,96.139999,94.989998,95.739998,521900,95.739998
1/23/2013,94.199997,94.589996,94.139999,94.449997,422400,94.449997
1/22/2013,94.370003,94.949997,94.150002,94.830002,558400,94.830002
1/18/2013,95.970001,96.010002,95.459999,95.889999,517600,95.889999
1/17/2013,95.959999,97.169998,95.589996,96.779999,744600,96.779999
1/16/2013,94.330002,95.489998,94.199997,94.639999,700400,94.639999
1/15/2013,95.580002,96.57,95.300003,96.43,1054800,96.43
1/14/2013,96.580002,97.029999,96.419998,96.800003,602800,96.800003
1/11/2013,95.989998,96.489998,95.989998,96.110001,495100,96.110001
1/10/2013,96.279999,97.110001,96.050003,96.860001,452000,96.860001
1/9/2013,95.089996,95.660004,95.010002,95.660004,379000,95.660004
1/8/2013,93.970001,94.279999,93.199997,93.93,501000,93.93
1/7/2013,95.349998,95.839996,94.389999,95.529999,325500,95.529999
1/4/2013,96.779999,97.550003,96.400002,97.339996,743800,97.339996
1/3/2013,95.370003,96.129997,95.120003,95.370003,539800,95.370003
1/2/2013,94.779999,95.989998,94.779999,95.989998,535700,95.989998
12/31/2012,92.040001,93.360001,92.040001,93.25,521400,93.25
12/28/2012,92.290001,92.449997,91.870003,92.07,509000,92.07
12/27/2012,91.720001,92.610001,91.309998,92.540001,684600,92.540001
12/26/2012,90.529999,90.970001,90.150002,90.360001,586400,90.360001
12/24/2012,90.900002,91.379997,90.809998,91.18,163600,91.18
12/21/2012,90.449997,91.010002,90.18,90.769997,531400,90.769997
12/20/2012,92.32,92.690002,91.82,92.629997,754700,92.629997
12/19/2012,91.360001,91.410004,90.610001,90.75,561500,90.75
12/18/2012,88.019997,89.330002,87.699997,89.25,612500,89.25
12/17/2012,85.860001,86.589996,85.860001,86.589996,168100,86.589996
12/14/2012,85.68,86,85.669998,85.919998,168000,85.919998
12/13/2012,85.919998,86,85,85.879997,359600,85.879997
12/12/2012,86.239998,87,86.239998,86.779999,328700,86.779999
12/11/2012,85.800003,86.370003,85.730003,86.050003,272900,86.050003
12/10/2012,85.599998,86.050003,85.559998,85.919998,250300,85.919998
12/7/2012,85.730003,86.199997,85.540001,86.099998,252400,86.099998
12/6/2012,85.459999,85.660004,85.279999,85.660004,170300,85.660004
12/5/2012,85.059998,85.550003,84.949997,85.269997,252500,85.269997
12/4/2012,85.5,85.970001,85.459999,85.519997,244900,85.519997
12/3/2012,85.620003,86.07,85.519997,85.660004,334500,85.660004
11/30/2012,85.940002,86.220001,85.849998,86.080002,273300,86.080002
11/29/2012,85.599998,86.650002,85.550003,86.510002,300600,86.510002
11/28/2012,84.449997,85.230003,83.800003,85.110001,302200,85.110001
11/27/2012,85.720001,85.800003,85.120003,85.239998,249500,85.239998
11/26/2012,86.580002,86.839996,86.230003,86.730003,438500,86.730003
11/23/2012,85.440002,85.690002,85.120003,85.610001,352900,85.610001
11/21/2012,84.019997,84.43,83.839996,84.43,285200,84.43
11/20/2012,82.559998,83.050003,82.449997,82.870003,229000,82.870003
11/19/2012,82.959999,83.32,82.860001,83.309998,361900,83.309998
11/16/2012,82.110001,82.279999,81.360001,82.089996,522300,82.089996
11/15/2012,79.459999,80.32,79.360001,80.260002,739400,80.260002
11/14/2012,76.970001,77.349998,76.169998,76.410004,381000,76.410004
11/13/2012,77.510002,78.160004,77.330002,77.870003,182100,77.870003
11/12/2012,77.790001,78.019997,77.690002,77.699997,157700,77.699997
11/9/2012,78.599998,79.050003,78.449997,78.650002,172600,78.650002
11/8/2012,79.029999,79.199997,78.260002,78.349998,223400,78.349998
11/7/2012,80.480003,80.5,79.480003,79.68,279800,79.68
11/6/2012,81.169998,81.440002,80.940002,81.239998,324900,81.239998
11/5/2012,80.309998,81.419998,79.589996,81.349998,681000,81.349998
11/2/2012,78.459999,78.5,77.699997,77.800003,157200,77.800003
11/1/2012,77.599998,78.120003,77.370003,78.050003,186200,78.050003
10/31/2012,76.959999,77.75,76.959999,77.470001,290700,77.470001
10/26/2012,77.300003,77.620003,76.860001,77.360001,195100,77.360001
10/25/2012,78.559998,78.800003,78.019997,78.449997,526400,78.449997
10/24/2012,77.779999,77.900002,77.209999,77.370003,198200,77.370003
10/23/2012,77.82,77.849998,77.360001,77.68,282600,77.68
10/22/2012,78.910004,79.139999,78.32,78.970001,484500,78.970001
10/19/2012,78.43,78.5,77.559998,77.830002,310500,77.830002
10/18/2012,78.690002,78.739998,78.220001,78.510002,840400,78.510002
10/17/2012,77.940002,78.010002,77.650002,77.989998,278900,77.989998
10/16/2012,76.760002,77.379997,76.75,77.32,318700,77.32
10/15/2012,76.25,76.339996,75.830002,76.209999,341100,76.209999
10/12/2012,75.169998,75.330002,74.519997,74.669998,197600,74.669998
10/11/2012,74.790001,75.220001,74.790001,74.849998,369600,74.849998
10/10/2012,75.239998,75.279999,74.269997,74.5,550800,74.5
10/9/2012,76.440002,76.480003,75.790001,76.059998,294400,76.059998
10/8/2012,77.419998,77.559998,77.169998,77.339996,145500,77.339996
10/5/2012,77.959999,78.199997,77.589996,77.699997,312500,77.699997
10/4/2012,78.720001,79.07,78.690002,78.980003,305900,78.980003
10/3/2012,76.949997,77.300003,76.730003,77.089996,246400,77.089996
10/2/2012,77,77.150002,76.57,76.849998,394500,76.849998
10/1/2012,77.120003,77.599998,76.879997,77.07,578400,77.07
9/28/2012,78.199997,78.550003,78.059998,78.510002,646300,78.510002
9/27/2012,80,80.330002,79.660004,80.25,484400,80.25
9/26/2012,79.480003,79.540001,78.540001,78.669998,576400,78.669998
9/25/2012,81.279999,81.449997,80.419998,80.480003,549500,80.480003
9/24/2012,80.339996,80.550003,80.050003,80.5,341100,80.5
9/21/2012,82.080002,82.150002,81.5,81.5,121300,81.5
9/20/2012,81.879997,82.050003,81.489998,81.940002,227800,81.940002
9/19/2012,82.169998,82.690002,82.07,82.18,314800,82.18
9/18/2012,81.260002,81.559998,81.139999,81.419998,395100,81.419998
9/17/2012,82.760002,82.790001,81.400002,81.410004,412000,81.410004
9/14/2012,83.169998,83.739998,83.050003,83.18,349700,83.18
9/13/2012,81.389999,83.040001,81.220001,82.940002,377900,82.940002
9/12/2012,82.279999,82.419998,81.790001,82.07,268000,82.07
9/11/2012,81.190002,81.519997,81.110001,81.300003,339500,81.300003
9/10/2012,82.190002,82.239998,81.629997,81.690002,251700,81.690002
9/7/2012,80.809998,81.739998,80.720001,81.669998,420500,81.669998
9/6/2012,79.370003,80.370003,79.370003,80.32,351700,80.32
9/5/2012,78.089996,78.580002,78.010002,78.440002,467800,78.440002
9/4/2012,78.699997,79.050003,78.400002,78.730003,378900,78.730003
8/31/2012,79.57,79.900002,79.010002,79.620003,300000,79.620003
8/30/2012,80.620003,80.629997,80.019997,80.230003,177100,80.230003
8/29/2012,80.900002,81.099998,80.68,81,211200,81
8/28/2012,80.800003,81.120003,80.699997,80.889999,215300,80.889999
8/27/2012,82,82,81.529999,81.589996,136500,81.589996
8/24/2012,81.839996,82.529999,81.75,82.480003,150200,82.480003
8/23/2012,82.540001,82.639999,81.839996,82.059998,275900,82.059998
8/22/2012,82.230003,82.690002,82.029999,82.459999,513600,82.459999
8/21/2012,82.540001,82.739998,81.75,81.900002,355000,81.900002
8/20/2012,82,82.029999,81.599998,81.669998,185300,81.669998
8/17/2012,82.580002,82.580002,82.379997,82.57,189700,82.57
8/16/2012,81.82,82.459999,81.620003,82.309998,332100,82.309998
8/15/2012,80.120003,80.459999,80.040001,80.209999,191400,80.209999
8/14/2012,80.5,80.629997,80.150002,80.339996,295600,80.339996
8/13/2012,81.050003,81.400002,80.910004,80.989998,264300,80.989998
8/10/2012,80.580002,81.550003,80.5,81.489998,257900,81.489998
8/9/2012,81.309998,81.809998,81.260002,81.559998,206700,81.559998
8/8/2012,80.459999,81.150002,80.379997,80.940002,461100,80.940002
8/7/2012,81.970001,82,81.629997,81.690002,322300,81.690002
8/6/2012,80.309998,81.110001,79.800003,80.75,1414600,80.75
8/3/2012,80.139999,81.32,79.860001,81.059998,1725400,81.059998
8/2/2012,76.800003,77.190002,76.220001,77.029999,1199500,77.029999
8/1/2012,77.080002,77.32,76.5,76.709999,1176600,76.709999
7/31/2012,77.040001,77.07,76.470001,76.510002,1462000,76.510002
7/30/2012,75.389999,75.610001,75.169998,75.470001,187500,75.470001
7/27/2012,75.309998,76.25,75.029999,76.089996,283800,76.089996
7/26/2012,73.860001,74.25,73.669998,74.110001,211800,74.110001
7/25/2012,72.489998,72.800003,72.040001,72.510002,226400,72.510002
7/24/2012,73.470001,73.510002,72.559998,72.980003,338600,72.980003
7/23/2012,74.309998,74.449997,73.760002,74.230003,208200,74.230003
7/20/2012,75.400002,75.610001,75.110001,75.129997,252700,75.129997
7/19/2012,76.68,77.080002,76.629997,76.75,148000,76.75
7/18/2012,75.900002,76.669998,75.879997,76.480003,240300,76.480003
7/17/2012,75.93,76.07,75.410004,75.879997,184500,75.879997
7/16/2012,76.199997,76.449997,76.029999,76.230003,159000,76.230003
7/13/2012,75.720001,76.68,75.720001,76.550003,166400,76.550003
7/12/2012,76.080002,76.199997,75.43,75.910004,397100,75.910004
7/11/2012,77.5,77.730003,76.989998,77.360001,179900,77.360001
7/10/2012,78.480003,78.480003,77.309998,77.589996,284000,77.589996
7/9/2012,79.199997,79.349998,78.769997,79.339996,158600,79.339996
7/6/2012,80.080002,80.379997,79.709999,80.139999,162300,80.139999
7/5/2012,80.580002,80.779999,80.269997,80.620003,235200,80.620003
7/3/2012,80.639999,81.120003,80.529999,80.879997,174700,80.879997
7/2/2012,80.339996,80.349998,79.599998,80.18,270700,80.18
6/29/2012,80.269997,80.5,79.809998,80.480003,797000,80.480003
6/28/2012,77.620003,78.110001,77.239998,78.040001,341500,78.040001
6/27/2012,76.25,76.400002,76.099998,76.279999,415100,76.279999
6/26/2012,76.440002,76.489998,75.849998,76.300003,515200,76.300003
6/25/2012,76.489998,76.559998,75.779999,76.089996,396000,76.089996
6/22/2012,76.989998,77,76.389999,76.800003,188700,76.800003
6/21/2012,77.82,77.970001,76.199997,76.260002,299800,76.260002
6/20/2012,77.190002,77.440002,76.739998,77.379997,271200,77.379997
6/19/2012,76.720001,77.25,76.559998,76.889999,215000,76.889999
6/18/2012,76.529999,77.18,76.5,76.849998,407800,76.849998
6/15/2012,76.010002,76.580002,75.910004,76.5,179000,76.5
6/14/2012,75.830002,76.160004,75.480003,76.029999,223300,76.029999
6/13/2012,76.419998,76.699997,75.949997,76.139999,259600,76.139999
6/12/2012,76.199997,76.57,75.75,76.489998,140900,76.489998
6/11/2012,76.779999,76.830002,75.57,75.589996,282200,75.589996
6/8/2012,76.019997,76.589996,75.660004,76.510002,271200,76.510002
6/7/2012,77.519997,77.650002,76.68,76.830002,225500,76.830002
6/6/2012,76.019997,76.889999,76,76.870003,397300,76.870003
6/5/2012,74.559998,75.220001,74.440002,75.010002,247500,75.010002
6/4/2012,74.730003,74.75,73.900002,74.620003,584400,74.620003
6/1/2012,75.849998,76.160004,74.75,74.809998,574900,74.809998
5/31/2012,76.889999,77.239998,76.43,76.889999,294800,76.889999
5/30/2012,76.559998,76.879997,76.279999,76.339996,489300,76.339996
5/29/2012,77.089996,77.650002,76.699997,77.050003,435100,77.050003
5/25/2012,77.019997,77.139999,76.610001,76.800003,199600,76.800003
5/24/2012,77.25,77.489998,76.739998,77.199997,358800,77.199997
5/23/2012,77.18,77.279999,76.269997,77.25,241000,77.25
5/22/2012,77.419998,77.93,76.849998,77.220001,282000,77.220001
5/21/2012,75.769997,76.790001,75.739998,76.699997,566800,76.699997
5/18/2012,76.849998,77.010002,75.870003,76.059998,365900,76.059998
5/17/2012,77.519997,77.82,77.139999,77.209999,881500,77.209999
5/16/2012,77.400002,77.699997,76.620003,76.720001,563100,76.720001
5/15/2012,78.919998,78.940002,78.150002,78.300003,429900,78.300003
5/14/2012,79.989998,80.199997,79.589996,79.699997,385700,79.699997
5/11/2012,81.040001,81.599998,80.650002,80.709999,448900,80.709999
5/10/2012,80.260002,80.379997,79.68,79.730003,477600,79.730003
5/9/2012,79.18,80.989998,78.870003,80.550003,790900,80.550003
5/8/2012,78.099998,78.290001,77.400002,78.169998,437700,78.169998
5/7/2012,78.239998,78.849998,78.059998,78.690002,252000,78.690002
5/4/2012,78.769997,78.830002,78.389999,78.629997,595400,78.629997
5/3/2012,79.809998,79.830002,79.18,79.220001,389500,79.220001
5/2/2012,79.599998,80.089996,79.339996,79.849998,317400,79.849998
5/1/2012,79.540001,80.559998,79.540001,80.150002,545600,80.150002
4/30/2012,82.050003,82.050003,81.370003,81.779999,357000,81.779999
4/27/2012,82.080002,82.489998,81.870003,82.290001,292600,82.290001
4/26/2012,80.940002,82.010002,80.940002,81.830002,199900,81.830002
4/25/2012,80.989998,81.400002,80.879997,81.360001,330800,81.360001
4/24/2012,80.779999,81.080002,80.470001,80.730003,354900,80.730003
4/23/2012,79.419998,79.540001,78.910004,79.43,634500,79.43
4/20/2012,81.019997,81.18,80.5,80.540001,620900,80.540001
4/19/2012,82.459999,82.739998,81.660004,81.790001,413500,81.790001
4/18/2012,81.309998,81.839996,81.209999,81.550003,396300,81.550003
4/17/2012,81.110001,81.959999,80.940002,81.440002,339000,81.440002
4/16/2012,81.800003,81.849998,81.040001,81.239998,267700,81.239998
4/13/2012,81.879997,81.900002,81.07,81.419998,448200,81.419998
4/12/2012,82.169998,83.110001,82.019997,83.010002,331200,83.010002
4/11/2012,82.419998,82.589996,81.760002,82.510002,479700,82.510002
4/10/2012,81.959999,82.419998,80.690002,80.940002,745300,80.940002
4/9/2012,81.610001,82.029999,81.400002,81.699997,440400,81.699997
4/5/2012,83.300003,83.93,83.220001,83.860001,329800,83.860001
4/4/2012,83.769997,83.849998,82.970001,83.599998,627000,83.599998
4/3/2012,86.660004,86.769997,85.739998,86.220001,437400,86.220001
4/2/2012,85.660004,86.980003,85.629997,86.690002,554800,86.690002
3/30/2012,87.120003,87.150002,86.540001,86.82,270400,86.82
3/29/2012,85.800003,86.169998,85.440002,86.059998,376000,86.059998
3/28/2012,87.099998,87.139999,86.209999,86.699997,731500,86.699997
3/27/2012,85.860001,86,85.400002,85.639999,487600,85.639999
3/26/2012,84.190002,84.589996,83.800003,84.349998,559000,84.349998
3/23/2012,83.360001,83.760002,82.970001,83.760002,437500,83.760002
3/22/2012,83.970001,84.720001,83.959999,84.43,516900,84.43
3/21/2012,84.07,84.230003,83.790001,83.959999,283500,83.959999
3/20/2012,84.43,84.860001,84.099998,84.660004,303800,84.660004
3/19/2012,85.199997,85.290001,84.790001,85.239998,316100,85.239998
3/16/2012,85.769997,85.849998,85.339996,85.400002,368200,85.400002
3/15/2012,85.099998,85.43,84.790001,85.339996,591300,85.339996
3/14/2012,84.059998,84.199997,83.309998,83.540001,344700,83.540001
3/13/2012,83.099998,83.989998,83.089996,83.970001,308000,83.970001
3/12/2012,83.18,83.18,82.610001,82.779999,271400,82.779999
3/9/2012,83.449997,83.940002,83.339996,83.809998,503000,83.809998
3/8/2012,82.18,82.550003,82.059998,82.519997,452400,82.519997
3/7/2012,80.43,80.809998,80.269997,80.720001,339000,80.720001
3/6/2012,80.309998,80.32,79.699997,80.150002,611700,80.150002
3/5/2012,81.379997,81.449997,80.889999,81.239998,524300,81.239998
3/2/2012,81.410004,81.589996,80.830002,81.57,836600,81.57
3/1/2012,82.57,83.379997,82.510002,83.07,546000,83.07
2/29/2012,83.629997,83.93,82.68,82.709999,505400,82.709999
2/28/2012,84.239998,84.809998,84.099998,84.650002,368500,84.650002
2/27/2012,82.989998,83.849998,82.769997,83.599998,387800,83.599998
2/24/2012,84.209999,84.900002,84.209999,84.540001,567600,84.540001
2/23/2012,83.879997,84.110001,83.360001,84.07,360700,84.07
2/22/2012,83.980003,84.360001,83.93,84.309998,498900,84.309998
2/21/2012,83.169998,83.489998,82.860001,83.220001,383900,83.220001
2/17/2012,83.75,83.800003,83.120003,83.360001,305600,83.360001
2/16/2012,83.010002,83.720001,82.839996,83.650002,1599600,83.650002
2/15/2012,82.900002,83.089996,82.379997,82.559998,954300,82.559998
2/14/2012,79.870003,80,79.57,80,573700,80
2/13/2012,78.800003,79.160004,78.779999,78.910004,377800,78.910004
2/10/2012,78.940002,79.040001,78.160004,78.389999,707800,78.389999
2/9/2012,81.339996,81.5,80.610001,80.879997,701400,80.879997
2/8/2012,81.059998,81.150002,80.639999,81.050003,1049400,81.050003
2/7/2012,79.480003,80,79,79.610001,1041100,79.610001
2/6/2012,77.580002,78.080002,77.400002,77.709999,662900,77.709999
2/3/2012,76.459999,76.769997,76.269997,76.470001,501200,76.470001
2/2/2012,76.139999,76.379997,75.910004,76.230003,516300,76.230003
2/1/2012,74.910004,75.449997,74.910004,75.199997,500500,75.199997
1/31/2012,73.739998,74,73.190002,73.480003,313200,73.480003
1/30/2012,72.93,73.330002,72.470001,73.110001,263100,73.110001
1/27/2012,73.889999,74.209999,73.400002,73.57,427000,73.57
1/26/2012,74.769997,74.879997,74.389999,74.589996,837900,74.589996
1/25/2012,73.209999,74.389999,72.879997,74.220001,1152600,74.220001
1/24/2012,72.010002,72.400002,71.5,72.330002,636300,72.330002
1/23/2012,71.230003,71.589996,71,71.150002,641900,71.150002
1/20/2012,70.370003,71.419998,70.300003,71.400002,704100,71.400002
1/19/2012,68.589996,69.290001,68.559998,69.089996,934300,69.089996
1/18/2012,67.580002,68.029999,67.269997,67.849998,906500,67.849998
1/17/2012,67.93,68.019997,67.610001,67.639999,456700,67.639999
1/13/2012,68.07,68.449997,68,68.260002,223200,68.260002
1/12/2012,68.07,68.309998,67.879997,68.139999,512900,68.139999
1/11/2012,68.199997,68.68,67.860001,68.599998,257900,68.599998
1/10/2012,68.510002,68.910004,68.440002,68.669998,352800,68.669998
1/9/2012,68.5,68.709999,68.220001,68.419998,301700,68.419998
1/6/2012,68.519997,68.599998,68.220001,68.510002,212000,68.510002
1/5/2012,68.5,68.830002,68.370003,68.620003,343700,68.620003
1/4/2012,68.230003,68.68,68.07,68.43,501600,68.43
1/3/2012,67.389999,67.900002,67.309998,67.779999,377100,67.779999
12/30/2011,65.860001,66.419998,65.709999,66.129997,373100,66.129997
12/29/2011,64.589996,65.300003,64.540001,65.260002,351000,65.260002
12/28/2011,64.809998,64.949997,64.050003,64.25,386100,64.25
12/27/2011,64.699997,64.699997,64.260002,64.360001,245100,64.360001
12/23/2011,64.93,65,64.559998,64.949997,281000,64.949997
12/22/2011,64.339996,64.720001,64.059998,64.5,404000,64.5
12/21/2011,64.139999,64.370003,63.84,64.25,308000,64.25
12/20/2011,64.580002,64.580002,63.939999,64.489998,374700,64.489998
12/19/2011,63.950001,64.290001,63.27,63.310001,354600,63.310001
12/16/2011,64.089996,64.279999,63.5,63.700001,602100,63.700001
12/15/2011,65.529999,65.760002,65.209999,65.370003,323100,65.370003
12/14/2011,65.309998,65.620003,64.900002,65.220001,549300,65.220001
12/13/2011,66.610001,67,65.260002,65.639999,577300,65.639999
12/12/2011,67.139999,67.139999,66.150002,66.489998,443700,66.489998
12/9/2011,66.480003,68.639999,66.470001,68.199997,736400,68.199997
12/8/2011,68.029999,68.169998,67,67.129997,412900,67.129997
12/7/2011,68.110001,68.660004,67.57,68.449997,671400,68.449997
12/6/2011,67.260002,67.550003,66.830002,67.110001,593900,67.110001
12/5/2011,68.029999,68.18,67.580002,68.050003,905700,68.050003
12/2/2011,66.68,66.860001,66.110001,66.220001,461200,66.220001
12/1/2011,65.57,66.199997,65.5,65.720001,449900,65.720001
11/30/2011,65.610001,66.379997,65.470001,65.910004,830900,65.910004
11/29/2011,64.480003,64.739998,64.089996,64.389999,507600,64.389999
11/28/2011,64.120003,64.410004,63.900002,64.169998,620500,64.169998
11/25/2011,62.150002,62.919998,61.939999,62.110001,386000,62.110001
11/23/2011,61.450001,61.450001,60.369999,60.389999,645900,60.389999
11/22/2011,61.41,62.310001,61.41,61.939999,516100,61.939999
11/21/2011,61.759998,61.939999,61,61.189999,749300,61.189999
11/18/2011,64.029999,64.169998,63.43,63.560001,519400,63.560001
11/17/2011,64.540001,64.779999,63.880001,64.330002,740000,64.330002
11/16/2011,64.459999,64.459999,63.450001,63.540001,553000,63.540001
11/15/2011,64,64.220001,63.599998,63.939999,376500,63.939999
11/14/2011,64.230003,64.559998,64.050003,64.309998,503500,64.309998
11/11/2011,63.799999,64.199997,63.669998,64.120003,629800,64.120003
11/10/2011,64.730003,64.730003,64.050003,64.449997,383000,64.449997
11/9/2011,64.220001,64.57,63.799999,64.010002,798800,64.010002
11/8/2011,63.529999,64.800003,63.529999,64.610001,765600,64.610001
11/7/2011,65.309998,65.489998,64.870003,65.480003,331800,65.480003
11/4/2011,65.190002,65.389999,64.800003,65.18,363100,65.18
11/3/2011,65.260002,65.489998,64.510002,65.389999,684800,65.389999
11/2/2011,64.870003,65.599998,64.699997,64.839996,825400,64.839996
11/1/2011,65.309998,65.980003,65.139999,65.260002,861500,65.260002
10/31/2011,67.199997,67.360001,66.699997,66.709999,702300,66.709999
10/28/2011,69.209999,69.809998,68.93,69.660004,577700,69.660004
10/27/2011,68.330002,69.760002,68.300003,69.260002,766900,69.260002
10/26/2011,67.18,67.18,66.449997,66.889999,633300,66.889999
10/25/2011,66.800003,67.18,66.150002,66.32,518400,66.32
10/24/2011,67.370003,68.260002,67.370003,68.029999,369500,68.029999
10/21/2011,67.199997,67.760002,67.019997,67.610001,437400,67.610001
10/20/2011,67.010002,67.169998,66.160004,66.790001,664800,66.790001
10/19/2011,67.769997,67.870003,67.040001,67.339996,348100,67.339996
10/18/2011,67.160004,68.720001,66.980003,68.120003,374400,68.120003
10/17/2011,67.519997,67.949997,67.199997,67.32,320600,67.32
10/14/2011,67.339996,67.629997,67.07,67.459999,421800,67.459999
10/13/2011,67.529999,67.82,67.150002,67.699997,508000,67.699997
10/12/2011,67.75,68.32,67.339996,67.800003,500900,67.800003
10/11/2011,67.190002,67.709999,67.019997,67.309998,363400,67.309998
10/10/2011,67.199997,68.089996,67.099998,68,341300,68
10/7/2011,67.150002,67.199997,66.080002,66.129997,582600,66.129997
10/6/2011,66.449997,67.32,66.269997,67.199997,424100,67.199997
10/5/2011,65.57,66.970001,65.339996,66.690002,565200,66.690002
10/4/2011,66.120003,67.209999,65.300003,67.209999,812200,67.209999
10/3/2011,68.220001,69.089996,66.690002,66.970001,547400,66.970001
9/30/2011,68.970001,69.370003,68.25,68.260002,591300,68.260002
9/29/2011,70.510002,70.910004,69.080002,70.209999,375500,70.209999
9/28/2011,69.690002,70.470001,69.010002,69.139999,471400,69.139999
9/27/2011,69.779999,69.910004,68.459999,68.800003,613600,68.800003
9/26/2011,68.370003,68.800003,67.57,68.769997,571100,68.769997
9/23/2011,67.190002,67.900002,66.839996,67.849998,353700,67.849998
9/22/2011,67.400002,68.019997,66.339996,66.970001,571200,66.970001
9/21/2011,70.110001,70.309998,68.199997,68.300003,414000,68.300003
9/20/2011,70.75,71.360001,70.309998,70.43,618600,70.43
9/19/2011,69.860001,71.010002,69.410004,70.839996,476700,70.839996
9/16/2011,71.489998,71.550003,70.419998,70.809998,280300,70.809998
9/15/2011,70.519997,71.239998,70.150002,71.209999,422600,71.209999
9/14/2011,69.449997,70.220001,68.580002,69.57,393200,69.57
9/13/2011,68.639999,69.139999,68.360001,69.050003,426000,69.050003
9/12/2011,67.230003,68.239998,67.050003,68.169998,536700,68.169998
9/9/2011,68.410004,68.629997,67.559998,67.800003,496500,67.800003
9/8/2011,69.599998,70.139999,69.07,69.370003,492000,69.370003
9/7/2011,69.709999,69.989998,69.279999,69.849998,722200,69.849998
9/6/2011,67.839996,68.480003,67.629997,68.269997,956900,68.269997
9/2/2011,70.110001,70.220001,69.029999,69.339996,763800,69.339996
9/1/2011,71.599998,72.169998,71.059998,71.169998,472500,71.169998
8/31/2011,71.629997,72.199997,71.290001,71.839996,729700,71.839996
8/30/2011,70.900002,71.309998,70.459999,70.940002,779900,70.940002
8/29/2011,71.349998,72.360001,71.209999,72.099998,727200,72.099998
8/26/2011,71.260002,72.269997,70.589996,71.650002,415400,71.650002
8/25/2011,72.440002,72.779999,70.940002,71.269997,461400,71.269997
8/24/2011,71.290001,72.190002,71.169998,72.080002,692300,72.080002
8/23/2011,71.629997,72.879997,71.110001,72.879997,442200,72.879997
8/22/2011,71.559998,71.660004,70.050003,70.540001,935900,70.540001
8/19/2011,71.709999,72.440002,70.330002,70.699997,1552700,70.699997
8/18/2011,72.470001,72.470001,70.900002,71.57,875800,71.57
8/17/2011,75.059998,75.300003,74.379997,74.68,224900,74.68
8/16/2011,75.230003,76.010002,74.730003,75.419998,252800,75.419998
8/15/2011,75.559998,76.199997,75.260002,76.120003,316600,76.120003
8/12/2011,74.459999,75.040001,74.099998,74.400002,642800,74.400002
8/11/2011,73.550003,75.940002,73.010002,75.139999,579600,75.139999
8/10/2011,75.43,75.43,73.269997,73.43,739100,73.43
8/9/2011,76.349998,77.279999,73.839996,77.209999,1288000,77.209999
8/8/2011,76.239998,77.300003,73.110001,73.720001,1192400,73.720001
8/5/2011,78,78.400002,75.510002,77.43,1221000,77.43
8/4/2011,78.660004,79.040001,77.389999,77.410004,1154000,77.410004
8/3/2011,81.07,81.400002,79.830002,81.260002,604700,81.260002
8/2/2011,81.400002,82.57,81.040001,81.290001,709100,81.290001
8/1/2011,82.089996,82.209999,81.160004,81.769997,481400,81.769997
7/29/2011,81.169998,82.120003,81.029999,81.919998,366700,81.919998
7/28/2011,81.980003,82.43,81.300003,81.43,493100,81.43
7/27/2011,83.230003,83.389999,82.050003,82.169998,416900,82.169998
7/26/2011,84.220001,84.419998,83.800003,84.099998,344200,84.099998
7/25/2011,84,84.559998,84,84.129997,228100,84.129997
7/22/2011,85.220001,85.400002,84.720001,85.010002,204600,85.010002
7/21/2011,84.330002,85.489998,84.300003,85.470001,612800,85.470001
7/20/2011,84.339996,84.400002,83.699997,84.330002,246700,84.330002
7/19/2011,83.730003,84.709999,83.730003,84.239998,443400,84.239998
7/18/2011,83.489998,83.610001,82.949997,83.360001,834100,83.360001
7/15/2011,84.129997,84.550003,83.440002,83.849998,466700,83.849998
7/14/2011,84.720001,85.150002,83.910004,84.279999,423000,84.279999
7/13/2011,84.459999,85.239998,84.370003,84.68,477500,84.68
